yom_09334_00936642366	Jàlabíà dúdú ni mo wọ̀ lọ kí ìrun yídì ní ọjọ́ ọdún.
yom_06136_00074953127	Ikú á sọ gbogbo ilé d’ahoro.
yom_04310_01007763877	Òkè pọ̀ ní Ìṣẹ̀yìn ju Ọ̀yọ́ lọ.
yom_09334_01393187332	Ilé ìjọ ni a ti ṣe ọjọ́ ìbí ọ̀rẹ́ mi.
yom_02484_02142632962	Nígbà tí ogún wọ ìlú, abẹ́ àpáta ni èmi àti àwọn mòlẹ́bí mi fara ṣọkọ sí.
yom_01523_00762007073	Nínú èrò tí Elédùmarè fi jíǹkí ẹ̀yà Yòrùbá ni ọ̀nà tí a fi ń ṣe òǹkà tó múná dóko.
yom_00610_00453295415	Mọ́ṣáláṣí wà ní ara ilé òhún.
yom_00295_00873388232	Ata ni Bọ́láfadé ń tà láti rán ara rẹ̀ lọ sí ilé-ìwé.
yom_00295_00724947800	Àwọn ọmọ tí kò bá ti f’etí sílẹ̀, ẹgba ni irú wọn máa ń jẹ.
yom_09334_00861134524	Àwon ìyàwó ilé náà ṣàbòsí ìyálé wọn.
yom_00610_01843860486	Ọmọ Ọba ni Adédọlápọ̀.
yom_07505_00172057367	Ẹ yan aṣojú láàárín yìn.
yom_08421_00418454270	Bùgan tí bàbá mú wálé dùn púpọ̀.
yom_06136_00990047285	Fálànà jẹ́ ògbóǹtarìgì agbẹjẹ́rò àgbà ní orílẹ̀ èdè yìí.
yom_03397_00332537205	Àwọn mẹ́sàn-an ni wọ́n jọ ń dá àjọ náà.
yom_00295_00099754894	Gbàjarè! Wọ́n ń wá ọmọ'bìrin kékeré kan o.
yom_00610_01955642474	Ilà gọ̀m̀bọ̀ ni Tìmílẹ́yìn kọ.
yom_01523_02052744662	Wọ́n wáa níyẹ̀wù àgbà.
yom_04310_01789265150	Màlú mẹ́ta la pa fún ọdún.
yom_02484_00441035951	Ẹ̀gbín ni ká má bọ̀wọ̀ f’’ọ́ba.
yom_07505_00820187801	Ọlọ́run má jẹ a ṣòfò èmí.
yom_08421_00307169252	Ìfẹ́ tí a fẹ́ adìyẹ ò dẹ́nu.
yom_01523_01284150094	Fi sí àarín ọkọ̀ yẹn.
yom_00295_02056888342	Kí la lè jẹ lówurọ̀ yìí, ebi gan ni mo bá jí.
yom_00610_01866214145	Nínú̀ ẹ̀wọ̀n ọdún méjìlá tí wọ́n dá fún Tájù, ọdún mẹ́wàá ló lò níbẹ̀.
yom_02436_01538779565	Àkàndùn ló mú Ìyániẃurà lọ́wọ́.
yom_02436_01534267201	Ìyàwó Adéfarasín bàá nínú jẹ́.
yom_01208_01378886596	Ọ̀lẹ ni ọmọ yẹn, bí mo ṣe gbọ́.
yom_09334_02069558960	Àwọn mélòó ló wà nínú yàrá yìíi?
yom_01208_00480893374	Orin àti ìlù ṣe pàtàkì níbi eré ìdánilárayá.
yom_04310_00216530353	Pè mí l’órúkọ mi, Ṣaléwá.
yom_01523_00383617355	Orí ló ń sin ni tá fi ń kọ́lémọ́lé.
yom_08784_00821931402	Ọ̀dẹ̀ ò wù mí lọ.
yom_01208_01466942069	Kí Ọlọ́run ṣe ohun gbogbo ní dédé.
yom_03034_00763007047	A fẹ́ lọ dá aṣọ náà padà sí ilé aránṣọ.
yom_00295_01804506403	Akíntọ́pẹ́ jẹ́ àna sí Ògúnlésì.
yom_02436_01798286718	Orí ọ̀pẹ ni a ti máa ń rí ẹmu.
yom_01208_00136240102	Ó ti padà dé láti òkè òkun.
yom_04310_01048959711	Jákọ́bù ń sáré yípo ọgbà náà.
yom_00610_00455420976	Ọ̀mùtí paraku ni Ọláṣayọ̀.
yom_02436_00715757019	Ó ti rẹ̀ wá púpọ̀.
yom_00610_01434916828	Lọ ra ẹ̀pà àti gúgúrú wá.
yom_09334_01494947492	Wọ́n ni ilé àwọn Jẹ̀lílì l’àwọn ń lò.
yom_01208_00610197141	Aṣọ àdìrẹ pọ̀ ní ìlú Abẹ́òkúta.
yom_09334_00305642474	Ọjà ńlá ni Àkẹ̀sán jẹ́.
yom_00295_00996793569	Mi ò n’ífẹ sí àpèjọ àbòsí.
yom_02121_01642377449	Ẹ wo bó ṣe da ẹnú sílẹ̀.
yom_00295_01402978861	Mo ga ní ìwọ̀n ẹsẹ̀ bàtà márun pẹ̀lú díẹ̀.
yom_04310_00981044538	Ẹ̀sìn òkèrè ni ẹ̀sin Krìstẹ́nì.
yom_02484_01334574030	Ẹnikẹ́ni tí ìwọ́ bá nípá láti ṣe ìrànlọ́wọ́ fún òun ni ẹnìkejì re.
yom_04310_00971636263	Ṣ’ara gírí kí o lo àwọn ògùn tí Dókítà kọ fún ẹ.
yom_00295_02040290647	Ẹ̀rín pa mí gidi nígbà tí mo gbọ́.
yom_07505_00482042486	Ní ọjọ́ kan, ó múra oko ọdẹ, pẹ̀lú ìhámọ́ra.
yom_08784_01994577354	Mo ṣèṣẹ̀ dé láti Kalifóníà ni.
yom_07049_00939672341	Fi ara balẹ̀ ṣá, má ṣè’jọ̀gbọ̀n.
yom_08421_00139174380	Wọn ó tíì jáde ní ilé ìwé àwọn Démiládé.
yom_00295_00012717311	Tọkọtaya ara ilẹ̀kùn náà ti bàjẹ́.
yom_00295_00220077901	Ayélàágbé ò fẹ́ràn kí ó máa rí àwọn àlejò ní ilé rẹ̀.
yom_08784_02008752195	A ṣèbà fún Ọba tó layé tó lọ̀run.
yom_01523_00823489175	Wọ́n ti ti ilé ìtajà yín pa.
yom_04310_01237282335	Òkuta tó bá lórí lo mú kí ẹyín mẹ́ẹ̀ẹ́dógún fò yọ lẹ́nu rẹ̀.
yom_03034_01614905881	Iṣẹ́ aránṣọ ni isẹ́ tí Lọlá ń kọ́.
yom_04310_01044682943	Ó dára kí ìyàwó máa ṣisẹ́.
yom_07049_00029708044	Ibo ni Sànúsí wà?
yom_02121_01663709904	A ti mú Doyin lọ sẹ́nu ìkọ́ṣẹ́.
yom_08421_01962445886	Mo ò ní já ẹ ku’lẹ̀.
yom_06136_01510824765	Ibí lo sùn mòjú.
yom_06136_00080388109	Ibo lẹ fi ọ̀bẹ sí?
yom_00610_01125538231	Ìtan fèyíkọ́gbọ́n ni eléyìí fún gbogbo ẹ̀dá Ádámọ̀.
yom_02484_01480541024	Olórí ilé ló lágbára àti dáríji ẹni tó bá dá irú ẹ̀ṣẹ̀ yìí.
yom_09334_00045442417	Mo tọrọ àforíjì pé mi ò lè dé ibi tí wọ́n wà lónìí.
yom_02121_00319176995	Ìyàwó ilé tí ò mọ oúnjẹ sè, kí ni ká ti gbọ́?
yom_02121_01352279665	Abọ̀rìṣà ni yín tẹ́lẹ̀.
yom_07049_01259466954	Ojúmọ́ ire, ojúmọ́ ayọ̀.
yom_01208_01404835296	Ẹ ò ká aṣọ wọ’lé kí òjò tó bẹ̀rẹ̀.
yom_03034_00513461231	Ṣòkòtò olómi aró ló wọ̀ lána.
yom_03034_01575312581	Ó fẹ́rẹ̀ má sí ìlú ilẹ̀ Yorùbá kan tí wọn kìí tií ṣe ọdún ìbílẹ̀ níbẹ̀ mọ́.
yom_07505_00046942163	Ẹdun náà ni wọ́n pè ní ọ̀bọ.
yom_02484_00419337325	Motúnráyọ̀ ló jáwé olúborí.
yom_09334_00832525318	Ògì ni màma Pamílẹ́rin ń tà.
yom_00610_01132427614	Koríko pọ̀ ní agbègbè náà.
yom_08421_01990905309	Ìjíròrò yó ti máa lọ lábẹ́lẹ̀ lori ètò ìdìbò tí [hesitation] ń bọ̀ lọ́nà.
yom_07508_01180990019	Nígbà tí ó di òru, Ìjàpá múra, ó gbé agbọ̀n kan rù.
yom_07508_01790608095	Ohùn ọmọ náà dùn.
yom_08784_01322726195	Àwọn ohun èlò akọrin ni ìlù, fèrè, jìtá, àti agogo.
yom_08421_00350518548	Igi gogoro ni wọ́n gé.
yom_00295_00666649904	Ẹ̀sìn ilẹ̀ wa ni ẹ̀sìn Àbáláyé.
yom_02436_01951602507	Ẹ̀yà Ìgbò ni ẹni tí Mọ̀rúfù fẹ́.
yom_01208_00519809786	Obì jẹ́ ohun ìpanu àwọn àgbàlagbà.
yom_03034_00427324499	Ọlọ́run nìkan ló mọ ohun tó ń ṣe fún àwọn ará ìlú.
yom_02484_01938363849	Ijó, ẹ̀rín, ayọ̀, àti ọpẹ́ ló yẹ wá.
yom_04310_00260318438	Àwọn ọmọ ẹgbẹ́ kò káàárẹ̀ láti máa wá sí ìpàdé.
yom_07049_00178547600	Àwọn ọmọ ogun orí omi wà níbẹ̀.
yom_01208_01899731466	Olówó ló layé ni wọ́n máa ń wí.
yom_04310_00866563516	Kú iṣẹ́ takuntakun, ìwọ ọmọ yìíì.
yom_08784_00328061139	Fúnmi dé ìgò s’ójú.
yom_07508_00520149587	Ìlù àti agogo máa ń sábà jẹyọ nínu orin.
yom_09334_00822812376	Àwọn ọmọ kékeké ti pọ̀ jú ní àdúgbò yẹn.
yom_02484_00042594609	Mo fi ẹnu kòó l’ẹnu.
yom_09334_01934823276	Ó fẹ́ pẹ́ láyé ju bí ó ti yẹ lọ.
yom_00295_01444086181	Kí ni ìdí tí àwọn èyàn mìíràn fi máa ń jẹ́ àfín?
yom_04310_01088045075	Àlùfáà ń wàásù fú àwọn ọmọ ìjọ.
yom_09334_01740820195	Àti ọjọ́ pípẹ́ làwọn baba wọ́n ti ń rejú ogun.
yom_07505_00313635721	Fásitì Èkó ni ilé ẹ̀kọ́ gíga tí Àrẹ̀mú gbà pé ó dára jù ní orílè èdè yìí.
yom_07505_01893585555	Orí ń yún mi láti ìjẹta.
yom_00610_01525645610	Àsáwọ̀ wà nínú oúnjẹ náà.
yom_02121_01777314155	Bàbá kan wà tó sọ fún egúngún pé kí ó jíṣẹ́ fún ọmọ òun pé kó fi àgùtàn rúbọ.
yom_01208_01867186819	Àmínátù ní òun fẹ́ jẹ́ kí mo fẹ́ òun gẹ́gẹ́ bíi ìyàwó.
yom_08421_01306989105	Àkàndé ti kiri ọjà lọ.
yom_01523_01202984853	Àkọtọ́ òde òní yàtọ̀ sí ti àtijọ́.
yom_07505_00579423714	Ẹ kú àṣekù ọdún.
yom_08784_01855888561	Ó nífẹ láti máa mú ajá rẹ̀ kiri.
yom_04310_01397844421	Ení bí ení lọ́mọdé ń kawó.
yom_02484_00207524819	Ó ṣì jẹ ẹgbẹ́ ní àpo kan.
yom_02121_01893640880	Òjó ti ṣú láti ìdájí, kò dẹ̀ tíì rọ̀.
yom_04310_01782056209	Ìfẹ́ mi si ẹ kì í ṣe tẹ̀tàn rárá.
yom_06136_00920807766	Awakọ̀ náà ti dí òpópónà.
yom_03397_01185231523	Kòsọ́kọ́ ni àbígbẹ̀yìn bàbá tirẹ̀.
yom_00610_01212953550	Ṣé ó ń dùn mọ́ ẹ?
yom_08784_01368443599	Ìgbà yí ni ọ̀la mi tó kún.
yom_01523_00906421838	Mo júbà àwọn tó layé, àwọn tọ́ ti wà k’áwa tó d'áyé.
yom_02121_00059074559	Mi ò tíì mọ oun tí mo máa jẹ lónìí.
yom_07505_01016357100	Gàní ti lọ sí Ìlúu Mẹ́kà.
yom_02121_02049095677	Owó ni kókó o.
yom_02121_01719214746	Àmọ̀jù ní ń b’ẹkùn sàárè jẹ́.
yom_01208_01871593788	A máa lọ gba ilé sí Àkóbọ̀.
yom_07508_00577892423	Kí ló dé tí o jí Bídèmí sílè.
yom_07508_00762047642	Ifo ló mú Yéwandé lójú.
yom_03034_00275928826	Tó bá yá ẹẹ́ máa bú'jọba, ṣóun tó ṣe ó bójú mu?
yom_00295_00725663214	Màmá ni ki a máa fọ ẹsẹ̀ kí a tó bọ́ sórí ibùsùn.
yom_02121_00437973576	Ó ti fi orí gbé òwú aláǹtakùn.
yom_07508_01571809569	Wọ́n mú ọmọ náà ṣeré.
yom_00610_01079386645	Àt’àná ni mo ti ń sùn.
yom_09334_00922149296	Inú igbó ni ẹfọ̀n máa ń wà.
yom_00610_01976240685	Bàbángídá ti ra mọ́tò kó tó lọ sí Hajj.
yom_02121_01099526752	Mo máa dúró dè ẹ́ ní ẹ̀bá ọ̀nà.
yom_08421_00439142911	Kátikàti bíi ọbẹ̀ onírẹsì ni gbogbo àwọn ọmọge ìṣẹ̀yín ń ṣe.
yom_02484_00803394816	Ọ̀làjú àti ẹ̀sìn àtọ̀húnrìnwá ti ń mú kí àwọn àṣà àti ìṣe wá dẹnukọlẹ̀.
yom_08784_01928806076	Bẹ́ẹ̀ la rí àwọn mìíràn tí ara wọ́n balẹ̀.
yom_09334_00444693824	Owó tó san ti pé.
yom_08421_00869088347	Ẹ̀yin àtùpà náà ti fọ́.
yom_00295_00275172322	Má jẹ́ kó dùn mí.
yom_06136_00140292369	Èyí tí ó wá tún ṣe pàtàkì jùlọ ni wípé àwọn eniyan gbàgbọ́ pe ẹ̀mí ń bẹ lẹ́yìn ikú.
yom_03034_00779424400	Kò fẹ́ kí á ṣeré ìfẹ́.
yom_08784_00683982952	Kí ló dé tí o ní ìkàánú fún mi tó bẹ́ẹ̀?
yom_02436_01353362184	A ti parí ìjà wa lánàá.
yom_07049_00180309358	Ó dà bí ẹni pé dàda ni ọmọ náà fẹ́ jẹ́.
yom_06136_01446187454	Arẹwà ni ọmọbìrin náà ní gbogbo ìgbà tí mo ríi.
yom_04310_01189473556	Ìwọ-oòrùn Gúsù orílẹ̀-èdè Faransé.
yom_08421_01708699375	Akókóró ló múu l’ẹ́yìn.
yom_04310_01573522146	Ọ̀nà ibo ni Admiralty wà?
yom_09334_00167629780	Ẹ̀gbọ́n mi ti ṣe ìkómọ ní ọ̀sẹ̀ tó lọ.
yom_01208_00592577753	Mo nílò èsì ìdánwò gidi fún ìtẹ̀síwájú ẹ̀kọ́ mi.
yom_08784_01760811678	Ọ̀gá ni Bísólì Ẹlẹ́shin lọ́jọ́kọ́.
yom_01208_00550202474	Akẹ́kọ̀ọ́ ìmọ̀ èdá èdè lìgúísììkì ni mo jẹ́.
yom_08784_00872735207	Kílàsì àkọ́kọ́ ni a ti kọ́ nípa Fònọ̀lọjí.
yom_07508_01969958196	Mo gbádùn yàrá tí mo wà.
yom_03034_00211138659	Tutù ní èjí ní eyín rẹ̀.
yom_08421_00383274940	Ẹ fún ọmọ l’ọ́mú fún oṣù mẹ́sàn-án.
yom_04310_01093720849	Bí a ṣe ń gbà ó nínú wàhálà kan lo ń bọ́ sí òmíràn.
yom_08784_01592165107	Mo fẹ́ jẹ̀’ka.
yom_08421_02046466727	Ilé ìtura tí a dé sí tóbi jọ̀jọ̀, ìlú Ọ̀yọ́ ló wà.
yom_08784_00946854537	Ilé ta fi ìtọ́ mọ, ìrì ni yóò wọ̀ọ́.
yom_09334_01724595781	Ọkọ ìya Bádé ti ṣaláìsí.
yom_04310_01703374574	Akitiyan àwọn ajíhìnrere tí wọ́n ṣe àkọsílẹ̀ àkotọ́ èdè Yorùbá kò ṣe é fọwọ́ rọ́ sẹ́yìn.
yom_03034_01657340547	Òjo pa wá dé ìbàdàn ni níjọ́ náà.
yom_03034_02137475519	A ti tọ́ka sí igi obì gẹ́gẹ́ bí igi owó pàtàkì kan láwùjọ Yorùbá.
yom_07505_01326785119	Àtakọ àtabo, èwo ni kì í ṣ’ọmọ.
yom_01208_01130805551	Kí ló dé tí wọ́n ṣẹ́ oyún fún-un?
yom_02121_01783333043	Olámìdé ti gbé àtẹ wàhálà rẹ̀ dé.
yom_07508_01077551043	A kọ́kọ́ júbà ki a tó lọ òde eré.
yom_08421_01497838425	Èkée Shíttù ti pọ̀ jù.
yom_00295_00336522760	Ọmọ náà ní ìgbéraga púpọ̀.
yom_00610_02143975402	Mo ti pinu láti má bèèrè ìrànlọ́wọ́ láti ọwọ́ enìkankan.
yom_08421_01986900203	Ọba nìkan ló lè jó sí ìlu gbẹ̀du.
yom_00610_01215408282	Tó bá di ọdún tó ń bọ̀, mo fẹ́ lọ ṣe ọdún Kérésì ní ìlú mi.
yom_07508_01809240756	Ejò paramọ́lẹ̀ burú púpọ̀.
yom_04310_01743306004	Mo fẹ́ ra ẹyin bíbọ̀.
yom_02121_00652214627	Agbejọ́rò náà kú l’ówurọ̀ yìí.
yom_02121_01228047902	Orúkọ ṣe pàtàkì, ó ṣe kókó; kò sí nǹkan tí a dá tí kò ní orúkọ.
yom_01208_01663739947	Tí mo bá rí aláboyún, àyà mí ma ń là gàràgà.
yom_01208_00599789243	Awólọ́wọ̀ ṣe díẹ̀ nínú ètò òṣèlù orílẹ̀ èdè yìí.
yom_00295_00721744525	Alájẹṣu ọmọ ni Táíwò.
yom_02484_00841559974	Ẹ má lọ sínúu'gbó lóru o.
yom_08421_01567028528	Wákàtí kan ni mo fún ẹ láti dé ibí.
yom_04310_00067333103	Ṣé o wà ní orí Twitter?
yom_08421_00837672219	Ejò náà gbé ẹran mì.
yom_08784_00269988761	Àwọn alápatà jẹ́ àwọn ènìyàn tó máa ń pa ẹran fún títà.
yom_01208_01750388120	Orísirísi ìtàn ìwásẹ̀ ni ó sọ nípa àwọn orísun wa, láti òkè dé’lẹ̀.
yom_08784_01381441667	Ìmọ̀ràn náà dára, a ó múu lò.
yom_03034_01431651662	Jẹ́wọ́ ẹ̀ṣẹ̀ rẹ fún waà.
yom_03034_01763492281	Wọ́n lọ ra ìrèké.
yom_02121_01606560487	Nígbà tí mo dé ilé wọn, bàbá wọn ni mo kọ́kọ́ rí.
yom_08421_00409214249	Mo ò lè wá kú nítorí iṣẹ́ ẹni ẹlẹ́ni.
yom_00295_01606240263	Mo sọ fún Ajírébi pé tí ó bá ti ráyè kí ó wá kí mi nílé.
yom_03034_01318895762	Òòrùn ò tíì wọ̀ tán.
yom_09334_01968339391	Bàbá mi ní ọ̀rọ̀ kán wà tí òun fẹ́ bá mi sọ.
yom_07505_00044171147	[breath] Ọ̀pọ̀lọpọ̀ ọmọ ni wọ́n ma ń bá ìyá wọn rẹ́ ṣùgbọ́n báyi kọ́ lọ̀rọ̀ rí fún Jayé.
yom_00610_01442561638	Fájídé ò ní ọpọlọ bó tilẹ̀ wù kó kéré mọ.
yom_07505_00023944927	Wọ́n ta ọfà fun jagunjagun náà láyà.
yom_01523_02088776890	Ó ní ìmọ̀ púpọ́ ní ọpọlọ.
yom_08784_00278467841	Ìdí tí mo fi fẹ́ràn ayé oko ni pé gbogbo nǹkan ló wà létòlé.
yom_01208_01408955045	Màmá mi, mo ti yó.
yom_02484_00593913844	Ọ̀pọ̀lọpọ̀ ohun ni mo rí kọ níbi ìpàdé yẹn.
yom_07505_01853542095	Ajá máa ń jẹ ìgbẹ́ lójú ọ̀nà.
yom_03034_01689635070	Gbogbo òbí ló  ń gbàdúrà ọmọ  tó máa sanjọ́.
yom_03034_01496456227	Ìgbà tí ó ti ilẹ̀ mímọ́ dé ni ó ṣe sàráà.
yom_00295_00054866397	Mo dúpẹ́ ore àtìgbàdégbà olúwa.
yom_03397_01839425777	Dadakùádà jẹ́ ọ̀kan lára ọ̀na ìgbé àṣà àti ìṣẹ́ ilẹ̀ Yorùbá lárugẹ.
yom_04310_00467020071	Àkàrà àti Ògì òyìnbó ni ìyàwó mi sè l’ówurọ̀ àná.
yom_04310_01672980641	Oríṣiríṣi ẹja ló wà níbẹ̀.
yom_08421_01239481855	Mo ti gbọ́ ìmọ̀ràn ẹ.
yom_00295_01634346315	Àmàlà ni Simí jẹ fún oúnjẹ ọ̀sán.
yom_08421_01180764639	Ọ̀gbẹ́ni, fi mí sílẹ̀ jọ̀ọ́.
yom_04310_00028596448	Inú kòtò ni mọ́tò náà já sí.
yom_00295_00358190062	Ọ̀mọ̀wé Ọládèjì wà nínú ọ́fìsì rẹ̀.
yom_07508_00719536244	Ológbò náà ń lé eku kiri nínú ilé.
yom_07505_01726861980	Àwọn wèrè l’àwọn olóṣèlúu wa o.
yom_01523_00630204368	Fúnmi ti sọ̀rọ̀ nípa òkè kan fún mi rí níbi ìpàdé kan ní Ìkòyí.
yom_01208_01650468848	Ó fún-un lọ́tí mu.
yom_07505_01010882409	Ẹ má jẹ kí n fẹ̀fun.
yom_02484_00745643273	Ìgbàgbọ́ mi dúró lórí olúwa.
yom_00295_00973380766	Ẹgbẹ̀rún ahọ́n kò tó láti yìn ọ́.
yom_03034_00778554989	Asọ̀rọ̀ sọ bótó ni Kòfowórọlá.
yom_03397_01751668117	Mú ṣíbí yẹn kúrò nílẹ̀.
yom_01208_00802242885	Moyọ̀ àti Bíbí ń bínú sí ara wọn.
yom_01523_01849720673	Ó dàbí ẹni pé àgùntàn Bísí sanra ju ti Bọ́lá lọ.
yom_06136_00900668750	Ikún wà ní imú rẹ.
yom_08784_00320911436	Ẹ̀rọ ayélujára máa ń parọ́ nígbà míràn.
yom_06136_02060261766	Moróunkẹ́ fọ́ ọkàn mi sí wẹ́wẹ́.
yom_00610_01058564775	Mo ra ìwé mẹ́ta níbẹ̀.
yom_08784_01657941598	Ní ìgbà láíláí, ọ̀rẹ́ ni ìjàpá àti àdàbà jẹ́ sí ara wọn.
yom_00295_00195528151	Àwọn ọjà yìí ò tutù.
yom_07505_01562111994	Tí mo bá ní mi ò rin ìrìn àjò báyi rí, irọ́ ni mo pa.
yom_07508_01901526502	Ta ló gbé ọmọ jù sórí àkìtàn?
yom_09334_01693570278	Ikú á pa babaláwo bí ẹnI tí ò gbọ́fá rí.
yom_06136_01808207611	Iná gbé Adétiba nígbà tó fọwọ́ kan òpó iná.
yom_01208_01499827517	Lọ fá irun rẹ kó tó wù.
yom_00295_01472739218	Táyé mọ ìwé ju kẹ́hìndé lọ.
yom_09334_01965207567	A dúpẹ́, Ṣé wọ́n ń bẹ lálàáfíà ara?
yom_09334_00138039360	Bíbíire, Tìmílẹ́yìn àti Ṣẹ́gun jẹ́ ọ̀rẹ́ tímọ́tímọ́.
yom_03397_01431436647	Púpọ̀ nínú àwọn ọmọ Nàìjíríà ni wọ́n máa ń jẹ ìrẹsì.
yom_00295_00548509757	Ìlú wa ni wọn yó ti ṣe àṣekágbá òkú màmá àgbà kékeré.
yom_02436_00301172841	Gbọ̀gàn àṣà ìbílẹ̀ ni ijó náà ti wáyé.
yom_02484_01414325790	Bá mi bu omi mímu wá nínu ìkòkò tó wà l'ábàáwọlé.
yom_00295_00943694618	Fún mi ní aṣọ yìí, mo ní’fẹ rẹ̀.
yom_03397_00526371421	Ohun tí ó dára ni láti wà pẹ̀lú enìkan tì èèyàn fẹ́ràn.
yom_09334_00652380149	Lọ fọn ikun’mú rẹ dànù.
yom_03034_01604613434	Ẹ gba Jésù s’ayé yín.
yom_08421_01419614822	Ó yẹ kí n yọjú síi yín láìpẹ́.
yom_03034_00374297711	Wẹ̀mímọ́ rò pé òún gbọ́n.
yom_08784_00378471014	Kan ìlẹ̀kùn pẹ̀lú sùúrù.
yom_00610_00207358726	Baba ńlá ìyà ni won ìbá jẹ tí m bá rí wọn mú.
yom_01208_01235079614	Ìgbà tí Olùwa rẹ̀ dé ni Fadérẹra dákẹ́.
yom_07049_01092361563	Hoògùn abẹnu gọ̀ǹgọ̀ ni wọ́n ń pèé.
yom_07508_01590641493	Mo fẹ́ràn irun orí rẹ̀.
yom_03397_01023928001	Orin náà ń fa ọkàn mi.
yom_08784_01134309283	Ó bí ìkẹta, bákan náà tún ni.
yom_02484_01744777048	Mò ń lọ sí ọjà àwọn eléwé ọmọ.
yom_00610_01941449940	Èdè mẹ́ta ni mo gbọ́ láti kékeré.
yom_09334_00334143599	Wàhálà l’ọ́tùún, rògbòdìyàn l’ósì.
yom_09334_00181171924	Ta ló fi ọṣẹ síbí?
yom_06136_00956618144	Ó ti dùbúlẹ̀ sórí ìbùsùn.
yom_03034_02085750267	Bọ̀dá Ràṣídì ni wọ́n fún Òkìkí ní owó oúnjẹ àárò yìí.
yom_04310_00341276759	Oyún náà ti pé oṣù mẹ́jo, Ìyá Bọ́lá oò ní pẹ́ já ẹrù náà kalẹ̀.
yom_02484_00263547793	Bíléèdì gé ọmọ náà ní’ka.
yom_02484_00770349984	Ilẹ̀kùn yàrá Tádé ti bàjẹ́.
yom_01208_00743266915	Jẹ́ ka jọ lọ jẹun níta.
yom_03034_01772889151	Irú àṣìtẹ̀ burúkú wo ni èyí?
yom_02484_01417319851	Àṣá gbé ọmọ adìẹ fò lọ.
yom_07505_01264896815	Abíọ́nà ní òun lọ rí Adé ní ago mẹ́wa òní.
yom_01208_00740667051	Ẹniyàn mẹ́rin ló ti ra ọkọ̀ tuntun láti ọdún tó kọjá.
yom_09334_01962555696	Nínú gbogbo ilé ìwòsàn agbègbè yí, ti ọ̀nà òpópónà òkìtìpupa ni ó dára díẹ̀.
yom_07508_00108608081	Ọmọ náà kò m’ará mú, àfi bíi ará oko.
yom_07508_00674666895	Ọ̀gá ni Sàmù nínú ká ya àwòrán aláràmbar.
yom_07505_01699823013	Ọpọlọ yín ni mo fẹ́ yá lò.
yom_06136_00327339250	Orúkọ Yòrùbá jẹ́ àkàìmọye.
yom_04310_01644923220	Ọ̀rẹ́ mi tuntun tí mo ṣẹ̀ pàdé ní patí kan ni.
yom_01208_01390796101	Ikú kò go’owó, kò gb’ẹ̀bẹ̀.
yom_01208_01368057340	Ọlárótìwọ́n sùn fọnfọn bí ẹ̀fọ̣n.
yom_07505_00550362230	Kọ́lápọ̀ jábọ́ sínu gọ́tà.
yom_02121_00968107226	Ẹni tó bá ń jini láya kò lè fojú ire wo’ni.
yom_08784_00620139062	Ọmọ ẹlẹ́pà ti ń sá lọ.
yom_01208_01795496177	Ọmọ bàba olówó ni mí.
yom_00610_01008803339	Kọ́bọ́ọ̀dù rẹ̀ ti bàjẹ́.
yom_01208_00003694961	Oyíndà ti sọnù lọ́nà.
yom_01208_02001837444	Ó ń bọ̀ wá, àwọn làá dẹẹ́ dèé.
yom_03397_00821101412	Ìkọta ni ilé tí Similólúwa ń gbé wà.
yom_00295_01516697189	Oúnjẹ kékeré ló sè lọ fún-un.
yom_09334_00390581647	Ẹsítẹ́tì náà rẹwà púpọ̀.
yom_01208_00347783993	Gbogbo àwọn ìṣòwò pátápátá jẹ́ ti ìjọba.
yom_07049_01606231622	Ní ọjọ́ ìbí Adérónkẹ́, pẹ́pẹ́yẹ p’ọmọ, a f’ilé pọtí, a f’ònà rokà.
yom_01523_01798327026	Ọlámide a máa fi gbogbo ọ̀rọ̀ ṣàwàdà, àwàdà sì máa ń kóbáa nígbà mìíràn.
yom_00295_00068075043	Ilé-ifẹ̀ ni ọdún Ifá ti máa ń bẹ̀rẹ̀ káàkiri gbogbo àgbáńlá ayé.
yom_00610_00390435055	Ikú Olóògbé Dúró Ládiípọ̀ dun gbogbo ìlú.
yom_00295_01846007335	Ọlórun má jẹ ka wáyé òfìfo.
yom_02436_01642623780	Ìbọn jẹ́ irinṣẹ́ pàtàkì fún àwọn ọde.
yom_01208_01968509398	Mo rí àwọn alábójútó ilé ìwòsàn kan tí ó ń mú kí ohun tí a gbà sílẹ̀ dára.
yom_04310_00251924654	Jẹ́ kí ó ṣe bí ó bá ṣe fẹ́.
yom_00295_00428773031	Tiwátọ́pẹ́ fẹ́ Tiwaladé.
yom_08784_00334479509	Ó yẹ kí a gbádùn ayé ni.
yom_08421_00044394656	Ṣé gbogbo ìgbà ni òtútù máa ń mú ìwọ ni?
yom_04310_00935632064	Gbogbo àwọn ọ̀dọ́ ló fẹ́ sá kúrò l’órílẹ̀-èdè yíì.
yom_08421_01108237170	Kí ló dé tí ò ń tẹ̀ mí lọ́rùn?
yom_08784_02117083096	Bàbá Ọba ni wọ́n ń pè wọ́n.
yom_01523_00927691986	Iṣẹ́ tó dára ni iṣẹ́ ìmọ̀ ẹ̀dá èdè.
yom_07508_01963431820	Wàhálà ti mo fi ara ṣé pò lénìí.
yom_09334_01929843062	Nígbà kan rí, ó ní’fẹ̀ẹ́ẹ Bọ́lá.
